position,location,school,height,weight,fourty,stars,rating,rank,institution,name,year
wr,"Frankfort, Kentucky",Franklin County,65,186,,3,5.7,68,Kentucky,Ryan Timmons,2013
db,"Solon, Ohio",Solon,78,175,,3,5.6,68,Michigan State,Darian Hicks,2013
ath,"Alexandria, Louisiana",Alexandria,78,210,,3,5.6,68,Texas A&M,Shaan Washington,2013
ol,"Douglas, Georgia",Coffee County,78,290,,3,5.6,68,Clemson,Maverick Morris,2013
ol,"Hershey, Pennsylvania",Hershey,78,265,,3,5.6,69,Penn State,Andrew Nelson,2013
ath,"Roanoke, Virginia",Patrick Henry,78,175,,3,5.6,69,Virginia Tech,David Prince,2013
wr,"Dade City, Florida",Pasco,65,165,,3,5.7,69,Rutgers,Janarion Grant,2013
db,"Cleveland Heights, Ohio",Cleveland Heights,65,185,,3,5.6,69,Northwestern,Marcus McShepard,2013
wr,"Waco, Texas",Midway,78,190,4.5,3,5.7,70,Oregon State,Hunter Jarmon,2013
ol,"St. Charles, Missouri",Francis Howell School,78,260,,3,5.6,70,Missouri,Harneet Gill,2013
db,"Loganville, Georgia",Grayson,65,185,,3,5.6,70,Mississippi,David Kamara,2013
ath,"Bunn, North Carolina",Bunn,78,200,,3,5.6,70,North Carolina State,Johnathan Alston,2013
wr,"Manvel, Texas",Manvel,78,170,,3,5.7,71,Oklahoma,Austin Bennett,2013
db,"Seattle, Washington",Seattle Prep,65,185,4.5,3,5.6,71,Nevada,Tere Calloway,2013
ath,"Galena Park, Texas",North Shore,78,180,4.4,3,5.6,71,Utah,Micah Thomas,2013
db,"Myrtle Beach, South Carolina",Myrtle Beach,65,160,4.5,3,5.6,72,Marshall,Chocolate Wilson,2013
ath,"Atlanta, Georgia",Marist School,65,180,4.6,3,5.6,72,Boston College,Myles Willis,2013
db,"Detroit, Michigan",Crockett,65,185,4.6,3,5.6,73,Iowa,Desmond King,2013
wr,"Missouri City, Texas",Elkins,78,178,4.5,3,5.7,73,Missouri,J'Mon Moore,2013
ath,"Statesville, North Carolina",Statesville,78,187,,3,5.6,73,Virginia Tech,Carlis Parker,2013
ath,"Stone Mountain, Georgia",Stephenson,65,181,4.4,3,5.6,74,South Carolina,Ali Groves,2013
wr,"Fort Lauderdale, Florida",University School,78,165,,3,5.7,74,Illinois,Dionte Taylor,2013
db,"Bartow, Florida",Bartow,78,180,4.5,3,5.6,74,Florida International,Vontarius West,2013
wr,"Harper Woods, Michigan",Chandler Park Academy,78,185,,3,5.7,75,Michigan,Csont'e York,2013
ath,"Forestville, Maryland",Bishop McNamara,78,190,4.5,3,5.6,75,Maryland,Milan Collins,2013
db,"Katy, Texas",Katy,65,160,,3,5.6,75,Baylor,Kyle Fulks,2013
wr,"Lakeland, Florida",Lake Gibson,65,177,4.6,3,5.7,76,Minnesota,Eric Carter,2013
wr,"Snellville, Georgia",Brookwood,78,181,4.6,3,5.7,77,Clemson,Kyrin Priester,2013
wr,"Mission Hills, California",Bishop Alemany,65,170,,3,5.7,78,Colorado,Devin Ross,2013
wr,"Fort Myers, Florida",Dunbar,65,154,,3,5.7,79,Duke,Johnell Barnes,2013
wr,"Clarksville, Texas",Clarksville,78,215,,3,5.7,80,Texas Tech,Gary Moore,2013
wr,"Wilmington, Delaware",St. Elizabeth,78,193,,3,5.7,81,Rutgers,Andre Patton,2013
wr,"Swainsboro, Georgia",Swainsboro,65,170,4.4,3,5.7,82,Georgia,Rico Johnson,2013
wr,"Lithonia, Georgia",Martin Luther King,78,175,,3,5.7,83,Texas Tech,D.J. Polite-Bray,2013
wr,"Harbor City, California",Narbonne,78,185,,3,5.6,84,Boise State,A.J. Richardson,2013
wr,"Kannapolis, North Carolina",Brown,78,200,,3,5.6,85,Virginia,Keeon Johnson,2013
wr,"Whitehouse, Texas",Whitehouse,78,202,4.5,3,5.6,86,Texas Tech,Dylan Cantrell,2013
wr,"Geismar, Louisiana",Dutchtown,78,200,,3,5.6,87,Mississippi State,Shelby Christy,2013
wr,"Monroe, Louisiana",Ouachita Parish,65,178,4.6,3,5.6,89,Stanford,Taijuan Thomas,2013
wr,"Harrisburg, Pennsylvania",Bishop McDevitt,65,175,,3,5.6,90,Connecticut,Brian Lemelle,2013
wr,"Holmdel, New Jersey",St John Vianney,78,169,4.5,3,5.6,91,Kansas,Ishmael Hyman,2013
wr,"Rochelle, Georgia",Wilcox County,78,181,,3,5.6,92,North Carolina,Johnathan Howard,2013
wr,"Gainesville, Florida",Gainesville,78,170,,3,5.6,93,Florida,Chris Thompson,2013
wr,"Montvale, New Jersey",St. Joseph's,78,205,,3,5.6,94,Georgia Tech,Ricky Jeune,2013
wr,"Orlando, Florida",Evans,78,195,,3,5.6,95,Auburn,Dominic Walker,2013
wr,"Bogue Chitto, Mississippi",Bogue Chitto,78,180,,3,5.6,96,Mississippi State,Brandon Wells,2013
wr,"Pensacola, Florida",Milton,78,175,,3,5.6,97,South Alabama,Dejon Funderburk,2013
wr,"Lakewood, California",Lakewood,78,175,,3,5.6,98,Utah,X'avier Shepherd,2013
wr,"Etiwanda, California",Etiwanda,78,195,,3,5.6,100,Oregon State,Jordan Villamin,2013
lb,"Fort Lauderdale, Florida",St. Thomas Aquinas,78,215,4.7,3,5.6,53,Wake Forest,Lance Virgile,2013
db,"Jacksonville, Florida",First Coast,78,180,,3,5.5,,South Florida,Darius Whitty,2013
wr,"Marietta, Georgia",Marietta,78,170,4.5,3,5.5,,Wake Forest,Tyree Harris,2013
ath,"Monroe, North Carolina",Monroe,78,200,4.6,2,5.4,,Duke,Quay Chambers,2013
wr,"Council Bluffs, Iowa",Iowa Western C.C.,78,205,,5,6.1,,Maryland,Deon Long,2013
wr,"Atlanta, Georgia",Mays,78,200,4.5,3,5.5,,Purdue,DeAngelo Yancey,2013
rb,"Louisville, Kentucky",Trinity,65,175,4.5,3,5.6,,Purdue,Dalyn Dawkins,2013
db,"Chula Vista, California",Southwestern C.C.,78,180,,2,5.2,,Western Kentucky,Rashad Greene,2013
rb,"Carrollton, Texas",Hebron,65,200,4.4,3,5.6,,Wake Forest,Dezmond Wortham,2013
ol,"Mishawaka, Indiana",Penn,78,280,,2,5.4,,Western Michigan,Jackson Day,2013
db,"Port St. Lucie, Florida",Treasure Coast,78,180,,3,5.5,,Michigan State,Justin Williams,2013
wr,"Goodman, Mississippi",Holmes C.C.,78,215,4.5,4,5.8,,Georgia,Jonathon Rumph,2013
db,"Plantation, Florida",American Heritage,78,188,4.4,3,5.6,,Rutgers,Bryant Gross-Armiento,2013
lb,"Torrance, California",El Camino C.C.,78,220,4.5,3,5.7,,Washington State,Ivan McLennan,2013
wr,"Chesapeake, Virginia",Oscar Smith,78,178,4.5,3,5.5,,Virginia,Zack Jones,2013
wr,"Amarillo, Texas",Palo Duro,78,180,,3,5.5,,Texas,Montrel Meander,2013
dt,"Grand Prairie, Texas",South Grand Prairie,78,300,,2,5.2,,Missouri,DeQuinton Osborne,2013
rb,"Fort Pierce, Florida",Fort Pierce Central,65,187,4.5,3,5.6,,Bowling Green,Marcus Levy,2013
dt,"Walnut, California",Mt. San Antonio C.C.,78,255,,2,5.3,,UNLV,Asten Koki,2013
ol,"Chandler, Arizona",Hamilton,78,285,,2,5.4,,Army,Patrick Joseph,2013
qb,"Plano, Texas",Plano,78,218,,3,5.5,,Connecticut,Richard Lagow,2013
lb,"Roseville, California",Sierra C.C.,78,240,4.7,3,5.6,,Miami (FL),Devante Bond,2013
db,"Yuma, Arizona",Arizona Western C.C.,65,180,,0,,,Colorado State,Saladin McCullough,2013
dt,"Pago Pago, NA",Samoana,78,285,,2,5.4,,Washington State,Daniel Ekuale,2013
de,"Pago Pago, NA",Tafuna,78,250,,2,5.4,,Washington State,Emmitt Su'a-Kalio,2013
db,"Santa Clarita, California",College of the Canyons,78,190,,0,,,listClose this windowColorado (none)New Mexico (none),Vanard Placide,2013
lb,"Miami, Florida",Miami Palmetto,78,210,,3,5.5,,Wake Forest,Wendell Dunn,2013
lb,"El Dorado, Kansas",Butler County C.C.,78,220,4.5,3,5.7,,Texas A&M,Tommy Sanders,2013
lb,"Long Beach, California",Poly,78,195,,3,5.6,,UCLA,Jayon Brown,2013
db,"Princeton, Texas",Princeton,78,155,4.4,2,5.2,,Texas-San Antonio,Nkeal Bailey,2013
qb,"Bellaire, Texas",Episcopal,78,210,,2,5.2,,Texas-San Antonio,Austin Robinson,2013
lb,"Milledgeville, Georgia",Georgia Military College,78,220,,3,5.7,,West Virginia,Brandon Golson,2013
ol,"San Pablo, California",Contra Costa C.C.,78,305,,3,5.7,,Texas,Desmond Harrison,2013
db,"Ypsilanti, Michigan",Lincoln,78,203,4.6,2,5.3,,Central Michigan,Tyree Waller,2013
db,"Warren, Michigan",De La Salle,65,180,,2,5.4,,Central Michigan,Josh Cox,2013
lb,"St. Ignace, Michigan",La Salle,78,222,4.9,2,5.3,,Central Michigan,Joe Ostman,2013
ath,"Flint, Michigan",Beecher,78,180,,2,5.4,,Central Michigan,Eric Cooper,2013
ath,"Holland, Michigan",Holland,65,170,,3,5.6,,Central Michigan,Corey Willis,2013
ath,"Port Huron, Michigan",Port Huron,78,167,4.6,2,5.4,,Central Michigan,Mark Chapman,2013
te,"Grand Rapids, Michigan",Grand Rapids Christian,78,235,,2,5.4,,Central Michigan,Zach Crouch,2013
ath,"Allegan, Michigan",Allegan,78,195,4.4,2,5.3,,Central Michigan,Gary Jones,2013
qb,"Chicago, Illinois",Hales Franciscan,78,190,4.6,2,5.3,,Central Michigan,Darrien Boone,2013
db,"Los Angeles, California",Dorsey,78,180,,2,5.4,,San Diego State,Billy Vaughn Jr.,2013
de,"Yuma, Arizona",Arizona Western C.C.,78,230,,4,5.8,,Nebraska,Randy Gregory,2013
lb,"Hutchinson, Kansas",Hutchinson C.C.,78,225,4.5,3,5.6,,Minnesota,De'Vondre Campbell,2013
wr,"South Bend, Indiana",South Bend Clay,78,185,4.5,3,5.5,,Central Michigan,Wesley Thomas,2013
lb,"Morris, Illinois",Morris,78,218,,2,5.3,,Central Michigan,Jeff Perry,2013
rb,"La Porte, Texas",La Porte,65,180,4.5,2,5.4,,UNLV,Keith Whitely,2013
rb,"Houston, Texas",Cypress Falls,65,200,,3,5.5,,Colorado State,Bryce Peters,2013
db,"Goodman, Mississippi",Holmes C.C.,78,195,4.4,3,5.7,,Marshall,Taj Letman,2013
rb,"Bolingbrook, Illinois",Bolingbrook,65,195,4.5,2,5.4,,Wyoming,Omar Stover,2013
ath,"Ashland, Alabama",Clay County,78,192,,2,5.4,,UAB,Jamari Staples,2013
qb,"Walnut, California",Mt. San Antonio C.C.,78,215,,3,5.5,,Tulane,Nick Montana,2013
rb,"Pleasant Hill, California",Diablo Valley C.C.,65,195,4.4,3,5.5,,Texas State,C.J. Best,2013
lb,"Fork Union, Virginia",Fork Union Military Academy,78,200,,4,5.8,,Marshall,Stefan Houston,2013
rb,"Loxahatchee, Florida",Seminole Ridge,65,195,4.4,2,5.4,,Florida International,Silas Spearman,2013
rb,"Bentonville, Arkansas",Bentonville,65,212,4.4,2,5.4,,Memphis,Tearris Wallace,2013
rb,"Tampa, Florida",Carrollwood Day,65,185,,3,5.5,,Memphis,Robert Davis,2013
rb,"San Antonio, Texas",James Madison,65,165,,3,5.5,,Memphis,Marquis Warford,2013
wr,"Yuma, Arizona",Arizona Western C.C.,78,190,4.7,3,5.7,,Houston,Markeith Ambles,2013
rb,"North Las Vegas, Nevada",Canyon Springs,65,170,4.4,3,5.5,,San Diego State,Donnel Pumphrey,2013
ol,"Las Vegas, Nevada",Arbor View,78,240,4.9,2,5.4,,Oregon,Elijah George,2013
qb,"Council Bluffs, Iowa",Iowa Western C.C.,78,215,4.6,3,5.7,,Kansas State,Jake Waters,2013
dt,"Los Altos, California",Foothill College,78,300,,0,,,Sacramento State,Antonio Hayes,2013
ath,"Annapolis, Maryland",Annapolis Christian School,65,190,,0,,,Robert Morris,Perez Mackell,2013
rb,"Matthews, North Carolina",Jireh Prep,65,170,4.4,0,,,Robert Morris,Caleb Stennis,2013
ath,"Uniondale, New York",Uniondale,78,212,,2,5.2,,UCF,Will Stanback,2013
de,"Tampa, Florida",Gaither,78,240,,3,5.5,,Nebraska,Ernest Suttles,2013
ol,"San Jacinto, California",Mount San Jacinto C.C.,78,305,,2,5.4,,Nevada,Rogelio Moreno,2013
db,"Flowery Branch, Georgia",Flowery Branch,65,175,,3,5.6,,Indiana,Noel Padmore,2013
dt,"Yuma, Arizona",Arizona Western C.C.,78,315,,2,5.2,,Indiana,Christopher Cormier,2013
wr,"Brandon, South Dakota",Brandon Valley,78,168,4.5,2,5.4,,Iowa,Matthew VandeBerg,2013
ol,"Athens, Texas",Trinity Valley C.C.,78,290,5.0,3,5.5,,Western Kentucky,Charleston Antwine,2013
ol,"Oroville, California",Butte C.C.,78,290,5.1,0,,,Kent State,Jim Katusha,2013
dt,"Hutchinson, Kansas",Hutchinson C.C.,78,315,5.2,4,5.9,,Auburn,Ben Bradley,2013
rb,"Santa Maria, California",Allan Hancock C.C.,65,210,4.5,4,5.8,,Auburn,Cameron Artis-Payne,2013
ol,"Ephraim, Utah",Snow College,78,300,,3,5.7,,Nevada,Darren Denucci,2013
de,"Egg Harbor Township, New Jersey",Egg Harbor Township,78,258,,2,5.4,,Rutgers,Eric Wiafe,2013
de,"San Mateo, California",College of San Mateo,78,275,,3,5.5,,Washington State,Lyman Faoliu,2013
ol,"San Mateo, California",College of San Mateo,78,275,,0,,,Washington State,Devonte McClain,2013
db,"Tyrone, Georgia",Sandy Creek,78,195,4.6,2,5.4,,Georgia Tech,Corey Griffin,2013
de,"El Dorado, Kansas",Butler County C.C.,78,280,,2,5.4,,Miami (FL),Ufomba Kamalu,2013
te,"Ephraim, Utah",Snow College,78,235,,0,,,Utah,Evan Moeai,2013
te,"St. Petersburg, Florida",St. Petersburg,78,254,,3,5.5,,Florida State,Jeremy Kerr,2013
db,"Highland, Kansas",Highland C.C.,78,210,4.4,3,5.5,,Auburn,Brandon King,2013
wr,"Scooba, Mississippi",East Mississippi C.C.,78,170,4.5,4,5.8,,Ohio State,Corey Smith,2013
db,"Tulsa, Oklahoma",Union,78,175,,2,5.2,,Army,Kahlil Harper,2013
ol,"Wahiawa, Hawaii",Leilehua,78,285,,0,,,Army,Jaryn Villegas,2013
db,"Hilo, Hawaii",Kamehameha School,65,184,,0,,,Army,Shaun Kagawa,2013
lb,"Jericho, New York",St. Anthony's,78,225,,2,5.2,,Army,Dan Carlone,2013
ol,"Indianapolis, Indiana",Lawrence Central,78,340,,3,5.5,,Ohio State,Timothy Gardner,2013
rb,"Cypress, Texas",Cypress Woods,65,200,,0,,,Army,Egbezien Obiomon,2013
te,"Middle Village, New York",Christ The King,78,220,,2,5.4,,Connecticut,Jordan Fuchs,2013
dt,"Hutchinson, Kansas",Hutchinson C.C.,78,305,,4,5.8,,Georgia,Toby Johnson,2013
dt,"Scooba, Mississippi",East Mississippi C.C.,78,305,,4,5.8,,Florida,Darious Cummings,2013
ath,"Las Vegas, Nevada",Shadow Ridge,78,172,4.8,0,,,Sacramento State,Bakari Smith,2013
db,"Santa Barbara, California",Santa Barbara C.C.,78,195,,0,,,Troy,Olufemi Odaibo,2013
qb,"Staten Island, New York",Tottenville,78,180,,0,,,Army,Brandon Barnes,2013
wr,"Virginia Beach, Virginia",Salem,78,175,,2,5.2,,Hawaii,Kwamane Bowens,2013
ol,"Riverside, California",Riverside C.C.,78,285,,2,5.3,,Kansas State,Aaron Bennett,2013
qb,"Ventura, California",Ventura C.C.,78,190,4.8,0,,,Colorado,Jordan Gehrke,2013
qb,"Oroville, California",Butte C.C.,78,210,4.8,0,,,Western Kentucky,Nelson Fishback,2013
de,"Louisville, Colorado",Broomfield,78,240,4.8,3,5.5,,Army,Andrew McLean,2013
dt,"Athens, Texas",Trinity Valley C.C.,78,311,,3,5.7,,Oklahoma,Quincy Russell,2013
lb,"Hutchinson, Kansas",Hutchinson C.C.,78,225,,3,5.6,,Auburn,Kenny Flowers,2013
ath,"Seattle, Washington",Newport,78,210,4.7,3,5.5,,Washington State,Isaac Dotson,2013
lb,"Sammamish, Washington",Skyline,78,235,,3,5.5,,Washington State,Peyton Pelluer,2013
de,"Havelock, North Carolina",Havelock,78,230,,3,5.5,,Tennessee,Kendal Vickers,2013
ath,"Richmond, Virginia",Meadowbrook,65,175,4.6,2,5.3,,Old Dominion,Gerard Johnson,2013
db,"Scooba, Mississippi",East Mississippi C.C.,78,190,,3,5.6,,Mississippi State,Justin Cox,2013
rb,"Katy, Texas",Cinco Ranch,65,220,4.5,3,5.6,,Texas State,Jamel James,2013
qb,"Stephenville, Texas",Stephenville,78,190,,2,5.3,,Texas State,Tyler Jones,2013
te,"Ashburn, Virginia",Briar Woods,78,225,4.7,2,5.4,,Wake Forest,Cameron Serigne,2013
qb,"Chicago, Illinois",Brooks College Preparatory,65,185,,0,,,Army,Ahmad Bradshaw,2013
wr,"Tampa, Florida",Tampa Catholic,78,187,,3,5.5,,South Florida,Zach Benjamin,2013
lb,"Belleville, Illinois",Althoff,78,240,,0,,,Missouri State,Erik Furmanek,2013
ol,"Council Bluffs, Iowa",Iowa Western C.C.,78,290,,2,5.2,,Utah State,Austin Stephens,2013
rb,"Council Bluffs, Iowa",Iowa Western C.C.,65,180,,3,5.6,,Iowa State,Aaron Wimberly,2013
de,"Council Bluffs, Iowa",Iowa Western C.C.,78,275,,3,5.7,,Iowa State,Rodney Coe,2013
ol,"Council Bluffs, Iowa",Iowa Western C.C.,78,265,,3,5.5,,Illinois,Dallas Hinkhouse,2013
wr,"Council Bluffs, Iowa",Iowa Western C.C.,65,195,,3,5.5,,Illinois,Martize Barr,2013
de,"Council Bluffs, Iowa",Iowa Western C.C.,78,260,,3,5.6,,Kansas State,Devon Nash,2013
db,"Council Bluffs, Iowa",Iowa Western C.C.,78,210,4.5,3,5.5,,Kansas State,Travis Green,2013
de,"Chicago, Illinois",Hales Franciscan,78,255,,2,5.4,,San Diego State,Jordan Watson,2013
lb,"Opa Locka, Florida",Monsignor Pace,78,208,4.5,3,5.6,,Northwestern,Anthony Walker Jr.,2013
wr,"Monterey Park, California",East Los Angeles College,78,200,,0,,,Colorado State,Willie Udofia,2013
qb,"Garden City, Kansas",Garden City C.C.,78,190,,3,5.7,,Auburn,Nick Marshall,2013
rb,"River Ridge, Louisiana",John Curtis,65,185,,2,5.4,,San Diego State,Brandon Porter,2013
qb,"Roseville, California",Sierra C.C.,78,205,4.6,0,,,UAB,Myles McKee,2013
qb,"Seffner, Florida",Armwood,78,220,,3,5.5,,San Diego State,Darryl Richardson,2013
ol,"Tucson, Arizona",Tucson Magnet High School,78,255,,2,5.3,,San Diego State,Antonio Rosales,2013
de,"Goose Creek, South Carolina",Goose Creek,78,218,4.6,3,5.5,,Connecticut,Jalen Stevens,2013
dt,"Goose Creek, South Carolina",Goose Creek,78,275,4.8,2,5.2,,East Carolina,Mike Myers,2013
qb,"Mediapolis, Iowa",Mediapolis,78,190,,2,5.4,,Kansas State,Jesse Ertz,2013
db,"Henderson, Nevada",Foothill,78,205,4.6,3,5.5,,San Diego State,Tyler Morris,2013
db,"Compton, California",Dominguez,78,170,,3,5.5,,San Diego State,Kalan Montgomery,2013
ol,"Corona, California",Centennial,78,310,,2,5.3,,San Diego State,Anthony Juarez,2013
lb,"Logan, Utah",Logan,78,218,,2,5.4,,Brigham Young,Chasen Andersen,2013
qb,"Brentwood, Tennessee",Brentwood Academy,78,235,,3,5.5,,Florida,Max Staver,2013
ol,"Bradenton, Florida",Braden River,78,274,,3,5.6,,Florida,Trevon Young,2013
ath,"San Jose, California",Bellarmine Prep,78,198,,2,5.3,,Colorado,Kenneth Olugbode,2013
db,"Valencia, California",Valencia High,78,203,4.6,3,5.5,,Colorado,Tedric Thompson,2013
de,"San Diego, California",Lincoln,78,210,,3,5.6,,San Diego State,Fred Melifonwu,2013
qb,"Murrieta, California",Vista Murrieta,78,190,,2,5.3,,Colorado State,Nick Stevens,2013
db,"Loganville, Georgia",Grayson,65,160,4.5,2,5.4,,Penn State,Kasey Gaines,2013
de,"Hazel Green, Alabama",Hazel Green,78,265,5.0,3,5.5,,Penn State,Parker Cothren,2013
ath,"Harrisburg, Pennsylvania",Central Dauphin,78,210,4.6,3,5.5,,Penn State,Zayd Issah,2013
ol,"Lynchburg, Virginia",Liberty Christian Academy,78,247,4.9,2,5.2,,Penn State,Tanner Hartman,2013
db,"Conroe, Texas",Oak Ridge,65,185,,3,5.5,,Texas State,Germod Williams,2013
rb,"Chesapeake, Virginia",Western Branch,65,188,,2,5.4,,Connecticut,Josh Marriner,2013
ol,"Aurora, Ontario",St. Andrews College,78,297,5.3,2,5.3,,Rice,Peter Godber,2013
rb,"Brooklyn, New York",Xaverian,78,185,4.5,3,5.5,,Indiana,Laray Smith,2013
wr,"Lakewood, Ohio",St. Edward,78,175,4.4,2,5.4,,Indiana,Anthony Young,2013
db,"Edmond, Oklahoma",Santa Fe,78,205,4.6,3,5.6,,Auburn,Khari Harding,2013
te,"Clovis, California",Clovis North,78,220,,3,5.5,,San Diego State,David Wells,2013
wr,"Fayetteville, Georgia",Fayette County,78,185,,2,5.4,,Georgia Tech,Antonio Messick,2013
db,"Fort Walton Beach, Florida",Fort Walton Beach,78,188,4.6,3,5.5,,Georgia Tech,John Marvin,2013
qb,"Kennesaw, Georgia",McEachern,78,190,4.5,2,5.4,,Georgia Tech,Ty Griffin,2013
db,"Cairo, Georgia",Cairo,65,200,4.6,2,5.2,,Georgia Tech,Paul Davis,2013
dt,"Forestville, Maryland",Bishop McNamara,78,285,4.9,3,5.5,,Georgia Tech,Darius Commissiong,2013
de,"Jackson, Georgia",Jackson,78,235,4.8,3,5.6,,Georgia Tech,Justin Akins,2013
db,"Katy, Texas",Cinco Ranch,78,191,4.5,3,5.5,,Rice,Cole Thomas,2013
lb,"College Station, Texas",A&M Consolidated,78,205,4.6,3,5.5,,Colorado,Jimmie Gilbert,2013
lb,"St Charles, Missouri",Francis Howell School,78,215,,2,5.3,,San Diego State,Calvin Munson,2013
db,"Gardena, California",Gardena,78,175,,2,5.4,,Colorado State,Tyree Simmons,2013
te,"Woodland Hills, California",Pierce C.C.,78,240,,0,,,Illinois,Trevor Kanteman,2013
ol,"Metuchen, New Jersey",Metuchen,78,295,5.0,3,5.6,,Rutgers,Dorian Miller,2013
ol,"Hutchinson, Kansas",Hutchinson C.C.,78,285,,3,5.7,,Auburn,Devonte Danzey,2013
de,"Stroudsburg, Pennsylvania",Stroudsburg,78,270,,3,5.5,,Rutgers,Sebastian Joseph,2013
qb,"Wexford, Pennsylvania",North Allegheny,65,190,,2,5.2,,UTEP,Mack Leftwich,2013
te,"Syracuse, New York",Christian Brothers,78,250,,2,5.2,,Colorado,Connor Center,2013
db,"Fresno, California",Fresno City C.C.,78,190,,0,,,Grambling State,Cedric Provost,2013
ol,"DeSoto, Texas",DeSoto,78,280,5.2,2,5.4,,San Diego State,Sergio Phillips,2013
dt,"Red Bank, New Jersey",Red Bank Catholic,78,260,,2,5.4,,Rutgers,Josh Klecko,2013
ol,"Van Alstyne, Texas",Van Alstyne,78,275,5.1,3,5.6,,Minnesota,Alex Mayes,2013
de,"Buford, Georgia",Buford,78,245,,3,5.5,,North Carolina,Mikey Bart,2013
ol,"Clarkston, Michigan",Clarkston,78,260,,2,5.4,,Illinois,Jesse Chadwell,2013
lb,"Wilsonville, Oregon",Wilsonville,78,215,4.6,3,5.6,,California,Johnny Ragin III,2013
lb,"Lakeland, Florida",Lakeland,78,230,,3,5.5,,Indiana,T.J. Simmons,2013
dt,"Council Bluffs, Iowa",Iowa Western C.C.,78,280,,2,5.4,,Indiana,Jordan Heiderman,2013
lb,"Council Bluffs, Iowa",Iowa Western C.C.,78,231,,2,5.4,,Indiana,Steven Funderburk,2013
lb,"Flowery Branch, Georgia",Flowery Branch,78,215,4.6,3,5.5,,Indiana,Kristopher Smith,2013
lb,"Punta Gorda, Florida",Charlotte,78,215,4.6,3,5.5,,Indiana,Clyde Newton,2013
dt,"Newport, Rhode Island",Naval Academy Prep School,78,320,,0,,,Indiana,Nate Hoff,2013
wr,"Fort Wayne, Indiana",Homestead,78,180,4.5,3,5.5,,Indiana,Isaac Griffith,2013
rb,"Hollywood, Florida",Chaminade Madonna,78,215,,2,5.4,,Indiana,Myles Graham,2013
te,"Morris, Illinois",Morris,78,240,,3,5.5,,Indiana,Danny Friend,2013
de,"Aurora, Ohio",Aurora,78,260,5.0,3,5.5,,Indiana,Patrick Dougherty,2013
de,"Mililani, Hawaii",Mililani,78,245,,2,5.3,,San Diego State,Dakota Turner,2013
qb,"Pittsburgh, Pennsylvania",Seton La Salle,78,185,,0,,,Robert Morris,Luke Brumbaugh,2013
qb,"Jefferson Hill, Pennsylvania",Thomas Jefferson,78,185,,0,,,Robert Morris,Joe Carroll,2013
db,"Independence, Kansas",Independence C.C.,65,180,,0,,,Wisconsin,TJ Reynard,2013
te,"Warminster, Pennsylvania",Archbishop Wood Catholic,78,230,,3,5.5,,Rutgers,Nick Arcidiacono,2013
dt,"Fullerton, California",Fullerton C.C.,78,320,4.9,0,,,Kentucky,Melvin Lewis,2013
wr,"San Diego, California",Cathedral Catholic,78,205,,2,5.2,,Colorado State,Xavier Williams,2013
db,"Woodland Hills, California",Pierce C.C.,78,220,,0,,,Washington State,Paris Taylor,2013
db,"Round Rock, Texas",Westwood,65,161,,2,5.4,,Wake Forest,Brad Watson,2013
ath,"Broken Arrow, Oklahoma",Lincoln Christian School,78,170,,2,5.3,,Army,Anthony Wilkinson,2013
ol,"Yuma, Arizona",Arizona Western C.C.,78,275,,2,5.4,,Middle Tennessee State,Jaylen Hunter,2013
de,"Woodland Hills, California",Pierce C.C.,78,280,4.9,0,,,Texas State,Rusmin Nikocevic,2013
wr,"Memphis, Tennessee",Whitehaven,65,154,4.4,3,5.6,,Vanderbilt,Gerald Perry,2013
de,"Kansas City, Missouri",Rockhurst,78,225,,2,5.2,,Army,Jason Nix,2013
lb,"Plantation, Florida",American Heritage,65,185,,2,5.4,,Miami (FL),Walter Tucker,2013
wr,"El Dorado, Kansas",Butler County C.C.,78,195,,3,5.6,,Kentucky,Javess Blue,2013
wr,"Orlando, Florida",Freedom,65,160,,3,5.5,,Kentucky,Jeff Badet,2013
te,"Carbondale, Colorado",Roaring Fork,78,260,5.0,2,5.4,,Colorado State,Trae Moxley,2013
ath,"Snellville, Georgia",South Gwinnett,65,171,4.5,2,5.3,,Wake Forest,Deonte Davis,2013
db,"Annapolis, Maryland",Annapolis Christian School,78,205,,2,5.3,,Maryland,Elvis Dennah,2013
db,"Miami Beach, Florida",Miami Beach,78,180,,0,,,Appalachian State,Treyon Garnett,2013
db,"Sioux Falls, South Dakota",Washington,78,190,4.6,0,,,Montana,Chris Parker,2013
dt,"Woodland Hills, California",Pierce C.C.,78,305,5.0,4,5.8,,Kansas,Marquel Combs,2013
dt,"Howells, Nebraska",Howells,78,270,4.9,3,5.5,,Iowa,Nathan Bazata,2013
ath,"Papillion, Nebraska",Papillion Lavista,65,175,4.5,0,,,North Dakota State,Tyler Wrice,2013
te,"Omaha, Nebraska",North,78,260,4.7,2,5.4,,Ohio,Casey Sayles,2013
ath,"Blair, Nebraska",Blair,78,200,4.6,0,,,South Dakota,Colin Mertlik,2013
lb,"Omaha, Nebraska",Millard North,78,230,,2,5.4,,North Dakota State,Nick DeLuca,2013
db,"San Mateo, California",College of San Mateo,65,185,4.5,3,5.5,,Kansas State,Nate Jackson,2013
dt,"San Mateo, California",College of San Mateo,78,285,,0,,,Kansas State,Valentino Coleman,2013
ath,"Gaithersburg, Maryland",The Avalon School,65,180,4.5,2,5.4,,Maryland,Jacquille Veii,2013
