position,location,school,height,weight,fourty,stars,rating,rank,institution,name,year
ol,"Lawrence, Kansas",Free State,78,255,,0,,,Missouri State,Mikel Ruder,2007
lb,"Tampa, Florida",Tampa Catholic,65,185,4.5,0,,,Howard,K.J. Pearce,2007
qb,"Monticello, Virginia",Monticello,78,185,4.5,0,,,Liberty,Michael Brown,2007
k,"Berlin, Connecticut",Berlin,65,160,4.9,0,,,Holy Cross,Robby Dornfried,2007
db,"Pittsburgh, Pennsylvania",Sto-Rox,65,180,,0,,,Holy Cross,Anthoy DiMichele,2007
lb,"Columbia, Missouri",Rock Bridge,65,225,,0,,,Southeast Missouri State,Andrew Adams,2007
db,"Oakland, California",Wilson College Prep,78,180,4.6,0,,,Southeast Missouri State,Shominic Zaid,2007
rb,"New Orleans, Louisiana",McDonogh 35,65,218,4.6,0,,,Southeast Missouri State,Alfred Reese,2007
db,"Houston, Texas",Booker T. Washington,78,200,,2,5.3,,Southeast Missouri State,Jerald Williams,2007
lb,"Chattanooga, Tennessee",Baylor School,78,199,4.7,0,,,Tennessee State,Sidney Tarver,2007
ath,"Sevierville, Tennessee",Sevier County,65,170,4.5,0,,,Tennessee Tech,Corey Watson,2007
db,"Meridianville, Alabama",Hazel Green,65,164,4.5,0,,,Tennessee Tech,Seth Hudson,2007
rb,"Cookeville, Tennessee",Cookeville,78,235,4.8,0,,,Tennessee Tech,Shane Bates,2007
lb,"Ft. Campbell, Kentucky",Fort Campbell,78,210,,0,,,Austin Peay,Chris Litteral,2007
lb,"Dalton, Georgia",Dalton,78,220,4.7,0,,,Austin Peay,Preston Keck,2007
ath,"Murfreesboro, Tennessee",Riverdale,78,180,,0,,,Austin Peay,Scott Thomas,2007
ol,"Dyersburg, Tennessee",Dyersburg,78,255,4.9,0,,,Austin Peay,Cody Tetleton,2007
wr,"Sevierville, Tennessee",Sevier County,78,175,4.6,0,,,Austin Peay,James Feezel,2007
qb,"Franklin, Tennessee",Brentwood Academy,78,208,,0,,,Austin Peay,Trent Caffee,2007
ath,"Charleston, Missouri",Charleston,78,187,4.5,0,,,Murray State,Justin Clark,2007
lb,"Evansville, Indiana",Mater Dei,78,230,5.0,0,,,Murray State,Zach Goebel,2007
wr,"Henderson, Kentucky",Henderson County,65,170,,0,,,Murray State,Antoinne Lightfoot,2007
rb,"Powder Springs, Georgia",Mceachern,65,195,4.6,0,,,Murray State,Prince Nwagbara,2007
wr,"Lowell, Michigan","",78,179,4.8,0,,,Southern Illinois,Michael McElroy,2007
qb,"Springfield, Illinois",Sacred Heart Griffin,78,175,4.8,0,,,Southern Illinois,Bobby Brenneisen,2007
rb,"Brooklyn, New York",Poly Prep,65,160,4.6,0,,,Delaware,Tyrone Grant,2007
de,"Lawrenceville, New Jersey",Lawrenceville Prep,78,225,4.9,0,,,Delaware,Michael Atunrase,2007
ol,"Marysville, Kansas",Marysville,78,260,4.9,2,5.2,,Kansas State,Kaleb Drinkgern,2007
dt,"Santa Monica, California",Santa Monica C.C.,78,290,,3,5.5,,Kansas State,Mike Abana,2007
rb,"Saint Petersburg, Florida",Catholic,65,170,4.7,2,5.2,,West Virginia,Jock Sanders,2007
ath,"Huntington Beach, California",Edison,65,151,4.5,2,5.4,,Boise State,Dominque Vinson,2007
rb,"Orlando, Florida",Bishop Moore,65,191,4.6,2,5.1,,Southern Miss,V.J. Floyd,2007
db,"Washington, District of Columbia",H. D. Woodson,78,170,,0,,,Illinois,Victor Brown,2007
lb,"Brenham, Texas",Blinn C.C.,78,225,4.5,4,5.8,,California,Alex Cook,2007
qb,"San Antonio, Texas",Alamo Heights,78,190,4.8,2,5.3,,North Texas,Giovanni Vizza,2007
rb,"Oakland, California",Laney C.C.,65,245,4.5,3,5.5,,UNLV,Frank Summers,2007
dt,"Ephraim, Utah",Snow College,78,293,5.2,0,,,Texas A&M,David Tufuga,2007
de,"Milledgeville, Georgia",Georgia Military College,78,275,,4,5.8,,Georgia,Corvey Irvin,2007
wr,"El Paso, Texas",Chapin,78,185,4.5,2,5.4,,Maryland,Cliff Tucker,2007
wr,"Elizabethtown, Kentucky",Elizabethtown,78,220,,0,,,Western Kentucky,Steffphon Pettigrew,2007
de,"Poplarville, Mississippi",Pearl River C.C.,78,255,,3,5.7,,Florida State,Brian Coulter,2007
ol,"Chula Vista, California",Eastlake,78,225,4.9,2,5.3,,Oregon State,Marcus Perry,2007
ath,"Richmond, Virginia",Hermitage,78,173,4.5,2,5.3,,Virginia Tech,Alonzo Tweedy,2007
dt,"Brandywine, Maryland",Gwynn Park,78,253,5.0,2,5.2,,Virginia Tech,Courtney Prince,2007
ol,"Delray Beach, Florida",Atlantic,78,300,5.5,4,5.8,,Miami (FL),Orlando Franklin,2007
de,"Mesa, Arizona",Mesa C.C.,78,275,4.9,4,6.0,,Oregon,William Tukuafu,2007
qb,"Coffeyville, Kansas",Coffeyville C.C.,78,215,4.8,3,5.5,,Hofstra,Bryan Savage,2007
dt,"Garden City, Kansas",Garden City C.C.,78,310,4.9,3,5.7,,Nebraska,Shukree Barfield,2007
dt,"Ephraim, Utah",Snow College,78,315,5.3,4,5.8,,Oklahoma State,Tonga Tea,2007
dt,"Moorhead, Mississippi",Mississippi Delta C.C.,78,275,,3,5.7,,South Carolina,Jonathan Williams,2007
dt,"Wesson, Mississippi",Copiah-Lincoln C.C.,78,335,5.0,3,5.7,,Mississippi State,Jesse Bowman,2007
dt,"Coffeyville, Kansas",Coffeyville C.C.,78,275,4.9,4,5.8,,Pittsburgh,Tommie Duhart,2007
de,"Lucedale, Mississippi",Gulf Coast C.C.,78,275,,4,5.9,,Troy,Dion Gales,2007
de,"Yuma, Arizona",Arizona Western C.C.,78,250,4.7,4,5.8,,Arizona State,Luis Vasquez,2007
db,"Corsicana, Texas",Navarro J.C.,78,195,,3,5.7,,Kansas,Patrick Resby,2007
db,"Athens, Texas",Trinity Valley C.C.,78,210,4.4,4,5.9,,Tennessee,Nevin McKenzie,2007
db,"Coffeyville, Kansas",Coffeyville C.C.,65,186,4.4,4,6.0,,Kansas State,Gary Chandler,2007
lb,"Mesa, Arizona",Mesa C.C.,78,235,4.5,3,5.6,,Baylor,Leon Freeman,2007
lb,"Reedley, California",Reedley C.C.,78,245,4.6,3,5.5,,Temple,Tommie Weatherspoon,2007
lb,"Wesson, Mississippi",Copiah-Lincoln C.C.,78,225,4.6,2,5.3,,Iowa State,Michael Bibbs,2007
lb,"Scottsdale, Arizona",Scottsdale C.C.,78,245,,4,5.8,,Mississippi,Anthony Fein,2007
lb,"Joliet, Illinois",Joliet J.C.,78,220,,4,5.8,,Kansas State,Chris Patterson,2007
db,"Coffeyville, Kansas",Coffeyville C.C.,78,205,4.4,4,5.9,,Nebraska,Larry Asante,2007
db,"Independence, Kansas",Independence C.C.,78,190,,3,5.7,,Iowa State,Allen Bell,2007
db,"Thatcher, Arizona",Eastern Arizona J.C.,78,195,4.4,4,5.8,,Nebraska,Armando Murillo,2007
te,"Ephraim, Utah",Snow College,78,230,4.8,3,5.6,,Washington State,Devin Frischknecht,2007
wr,"Los Altos, California",Foothill C.C.,65,180,4.4,3,5.7,,Western Michigan,Schneider Julien,2007
wr,"Lucedale, Mississippi",Gulf Coast C.C.,78,205,4.5,4,5.9,,Mississippi State,Co-Eric Riley,2007
wr,"El Camino, California",El Camino C.C.,78,185,4.4,0,5.8,,Miami (FL),Kayne Farquharson,2007
wr,"Poplarville, Mississippi",Pearl River C.C.,78,195,4.4,4,5.8,,LSU,Demetrius Byrd,2007
wr,"Santa Ana, California",Santa Ana C.C.,78,200,,3,5.7,,San Jose State,David Richmond,2007
rb,"Visalia, California",College of the Sequoias,65,205,4.5,3,5.6,,Illinois,Daniel Dufrene,2007
qb,"Los Altos Hills, California",Foothill College,78,200,4.7,2,5.4,,Mississippi State,Josh Riddell,2007
qb,"San Marcos, California",Palomar C.C.,78,225,,3,5.6,,Connecticut,Tyler Lorenzen,2007
lb,"Culver City, California",West Los Angeles C.C.,78,232,,3,5.7,,Louisville,Willie Williams,2007
qb,"Wheat Ridge, Colorado",Wheat Ridge,78,180,4.6,0,,,Northern Colorado,Dylan Orms,2007
wr,"Cedar Hill, Texas","",65,163,4.4,3,5.5,,Baylor,Romie Blaylock,2007
ol,"Houston, Texas",Westbury,78,290,5.1,3,5.5,,Texas Tech,Mickey Okafor,2007
lb,"Gresham, Oregon",Barlow,78,236,4.9,2,5.3,,Boise State,Dan Paul,2007
rb,"Meridian, Idaho",Meridian,65,180,4.5,2,5.4,,Boise State,Mitch Burroughs,2007
de,"Marsing, Idaho",Marsing,78,228,4.8,2,5.3,,Boise State,Shea McClellin,2007
rb,"Nampa, Idaho",Skyview,65,190,4.5,2,5.2,,Boise State,Matt Kaiserman,2007
wr,"Muskegon Heights, Michigan",Muskegon Heights,78,174,4.7,2,5.0,,Eastern Michigan,David Fox,2007
wr,"Chillicothe, Ohio",Chillicothe,78,182,4.7,2,5.4,,Miami (OH),Chris Givens,2007
te,"Albany, Oregon",West Albany,78,220,4.8,2,5.1,,Oregon State,Colby Prince,2007
ol,"Roswell, New Mexico",Goddard,78,310,,2,5.2,,Texas Tech,Omar Castillo,2007
de,"Scott, Louisiana",Acadiana,78,242,,3,5.5,,Auburn,Wilfred Journet,2007
db,"Cypress, Texas",Cy-Creek,65,189,4.5,2,5.3,,Air Force,Phillip Ofili,2007
db,"Rockford, Illinois",Rock Valley C.C.,78,190,,0,,,Tulsa,John Destin,2007
k,"Costa Mesa, California",Orange Coast Middle College High,78,220,,0,,,Brigham Young,C.J. Santiago,2007
ol,"Reedley, California",Reedley C.C.,78,290,,0,,,Louisville,Abdul Kuyateh,2007
wr,"Dodge City, Kansas",Dodge City C.C.,65,175,4.4,3,5.5,,Troy,Kennard Burton,2007
db,"Ellisville, Mississippi",Jones County J.C.,65,195,,4,5.8,,West Virginia,Ellis Lankster,2007
"","Sandy Spring, Maryland",Sherwood,65,165,4.7,0,,,Ball State,Deontay Twyman,2007
rb,"Lakeland, Florida",Lake Gibson,78,200,,2,5.4,,Louisville,Bilal Powell,2007
ol,"Mobile, Alabama",McGill Toolen,78,250,,2,5.1,,Kentucky,Jake Lanefski,2007
de,"York, Alabama",Sumter County,78,230,4.7,2,5.1,,Southern Miss,Cordarro Law,2007
rb,"Chatham, Virginia",Hargrave Military Academy,65,205,4.6,3,5.5,,New Mexico State,Randell Bell,2007
dt,"River Ridge, Louisiana",John Curtis,78,273,,2,5.2,,Purdue,Preston Numa,2007
te,"St. Martinville, Louisiana",St. Martinville,78,240,5.0,3,5.5,,Oklahoma State,Wilson Youman,2007
db,"Poplarville, Mississippi",Pearl River C.C.,78,208,,3,5.7,,Southern Miss,Gene Anderson,2007
wr,"Camden, Mississippi",Velma Jackson,78,186,4.4,2,5.4,,Houston,E.J. Smith,2007
rb,"Houma, Louisiana",South Terrebonne,65,163,4.3,3,5.5,,Louisiana Tech,Phillip Livas,2007
ol,"Palestine, Texas","",78,280,,2,5.0,,Texas State,D.J. Hall,2007
ol,"Fork Union, Virginia",Fork Union Military Academy,78,260,4.9,2,5.4,,Boston College,Anthony Castonzo,2007
lb,"Centerville, Ohio",Centerville,78,224,4.7,2,5.2,,Indiana,Tyler Replogle,2007
db,"Moncks Corner, South Carolina",Berkeley,65,180,4.5,0,,,Marshall,Omar Brown,2007
ol,"Stevenson, Alabama",North Jackson,78,298,5.1,2,5.4,,Auburn,Brandon Earl,2007
lb,"Syracuse, New York",Henninger,78,225,4.8,2,5.0,,Villanova,Marquis Kirkland,2007
db,"Silsbee, Texas",Silsbee,78,170,,2,5.1,,Houston,B.K. Johnson,2007
ol,"Chatham, Virginia",Hargrave Military Academy,78,315,4.9,4,5.8,,Florida State,Zach Hillery,2007
lb,"El Dorado, Kansas",Butler County C.C.,78,250,,2,5.2,,Memphis,Tommy Phelps,2007
lb,"El Dorado, Kansas",Butler County C.C.,78,245,4.4,2,5.3,,Troy,David McDowell,2007
te,"Northfield, Massachusetts",Mt. Hermon,78,215,5.0,0,,,Dartmouth,Clive Weeden,2007
db,"Pleasant Hill, California",Diablo Valley C.C.,65,190,4.5,2,5.0,,Idaho,T.J. Taylor,2007
wr,"Chatham, Virginia",Hargrave Military Academy,78,180,4.5,4,6.0,,Auburn,Chris Slaughter,2007
rb,"Yorktown, Virginia",Grafton,65,171,4.4,2,5.4,,Delaware,Phillip Thaxton,2007
qb,"Ephraim, Utah",Snow College,78,195,4.6,3,5.6,,Brigham Young,Cade Cooper,2007
te,"Cerritos, California",Cerritos C.C.,78,255,,2,5.3,,Southern Miss,Brennan Houston,2007
k,"Marietta, Ohio",Marietta,65,165,4.5,2,4.9,,Southern Miss,Justin Estes,2007
db,"Montgomery, Alabama",Davis,65,160,4.4,2,5.0,,Southern Miss,William Spight,2007
ol,"Hitchcock, Texas",Hitchcock,78,270,,2,5.3,,Houston,Chris Thompson,2007
de,"La Marque, Texas",La Marque,78,237,5.2,2,5.4,,Houston,Michael Ray,2007
lb,"Friendswood, Texas",Friendswood,78,220,4.7,2,5.3,,Houston,Bo Mosley,2007
wr,"La Marque, Texas",La Marque,78,200,,2,5.4,,Houston,Joseph Florence,2007
qb,"Plano, Texas",Plano,78,200,4.6,0,,,Navy,Gregory Harrell,2007
wr,"Visalia, California",College of the Sequoias,78,220,4.5,4,5.9,,Mississippi,A.J. Jackson,2007
rb,"Torrance, California",El Camino C.C.,78,210,4.5,4,5.9,,Iowa State,J.J. Bass,2007
ath,"Sweeny, Texas",Sweeny,78,215,4.6,2,5.2,,TCU,Tank Carder,2007
db,"West Point, Mississippi",West Point,65,173,4.4,2,5.3,,Southern Miss,Jamar Shelton,2007
qb,"Houston, Texas",Cypress Falls,78,192,4.5,2,5.2,,Sam Houston State,Jeff Welch,2007
wr,"Theodore, Alabama",Theodore,78,185,4.5,2,5.2,,Southern Miss,Levi Carlton,2007
ol,"Wilson, North Carolina",Hunt,78,265,5.1,2,5.1,,North Carolina State,Justin Whaley,2007
wr,"San Diego, California",Mesa C.C.,78,190,4.5,0,,,Arizona,Derick Barkum,2007
qb,"Central Valley, New York",Monroe-Woodbury,78,190,4.7,0,,,Colgate,Greg Sullivan,2007
ol,"Catonsville, Maryland",Catonsville Senior,78,284,5.9,0,,,Colgate,Andrew Woizeski,2007
de,"Hampton, Georgia",Lovejoy,78,195,4.8,0,,,Colgate,Lamont Sonds,2007
lb,"Atlanta, Georgia",Douglass,78,211,4.6,0,,,Morgan State,Gelman King,2007
ol,"Miami, Florida",Booker T. Washington,78,330,5.4,2,5.4,,Morgan State,Ladeven Kirkland,2007
de,"Fort Washington, Maryland",Friendly,78,249,4.9,0,,,Morgan State,Lawrence Brewer,2007
ath,"Newport News, Virginia",Denbigh,78,216,4.6,0,,,Morgan State,Lamont Bryant,2007
ol,"Atlanta, Georgia",Douglass,78,305,5.2,0,,,Morgan State,Braxton Banks,2007
rb,"Greensboro, North Carolina",Dudley,65,199,4.6,0,,,Morgan State,Keith Lee,2007
ol,"Bailey, North Carolina",Southern Nash,78,293,5.8,0,,,Western Carolina,Nick Williams,2007
rb,"Thomasville, North Carolina",Thomasville,65,179,4.5,2,5.1,,Western Carolina,Quan Warley,2007
de,"Marietta, Georgia",Kell,78,225,4.7,2,5.4,,Western Carolina,John Julien,2007
qb,"Canton, North Carolina",Pisgah,65,191,4.7,0,,,Western Carolina,Zach Jaynes,2007
db,"Lynn Haven, Florida",Mosley,78,195,4.6,0,,,Jacksonville,William Perry,2007
db,"Orlando, Florida",Dr. Phillips,65,165,4.6,0,,,Jacksonville,Jared Vaughn,2007
db,"Cross City, Florida",Dixie County,78,188,,0,,,Jacksonville,A.J. Land,2007
db,"Jacksonville, Florida",Fletcher,78,170,4.5,0,,,Jacksonville,Johnnie O'Hara,2007
db,"Orlando, Florida",Dr. Phillips,78,185,4.4,2,5.4,,Jacksonville,Marty Carr,2007
lb,"Ponte Vedra, Florida",Nease,65,218,4.6,0,,,Jacksonville,Ben Cowell,2007
dt,"Stuart, Florida",Martin County,78,316,5.7,0,,,Jacksonville,Jonas Vasquez,2007
ol,"Belleview, Florida","",78,321,5.7,0,,,Jacksonville,Dustin Robinson,2007
qb,"Orlando, Florida",Timber Creek,78,175,5.0,0,,,Jacksonville,Jonathan Jones,2007
ath,"Lynn Haven, Florida",Mosley,65,143,4.5,0,,,Jacksonville,Tommie Rogers,2007
ath,"Shelley, Idaho",Shelley,78,185,4.5,2,5.2,,Idaho State,Darryl Simons,2007
qb,"Vancouver, Washington",Columbia River,78,220,5.0,0,,,Idaho State,Evan Mozzochi,2007
qb,"Petal, Mississippi",Petal,78,161,4.6,2,5.2,,Southern Miss,Darin Farris,2007
db,"Lakewood, Washington",Lakes,78,185,4.4,0,,,Idaho State,Kelvin Miller,2007
de,"Bellevue, Washington",Bellevue,65,195,,0,,,Idaho State,Travis Anderson,2007
ol,"Houston, Texas",Madison,78,325,,0,,,Alcorn State,Kevin Brown,2007
db,"Roswell, New Mexico",New Mexico Military Institute,65,175,4.5,0,,,Central Arkansas,James Williams,2007
db,"Muskogee, Oklahoma","",65,175,,0,,,Central Arkansas,Carlos Smith,2007
ol,"Baton Rouge, Louisiana",Catholic,78,250,5.2,0,,,Central Arkansas,Logan Roubique,2007
ath,"Monroe, Louisiana",Ouachita,65,176,4.6,0,,,Central Arkansas,Quentin Morris,2007
rb,"Baton Rouge, Louisiana",Catholic,65,163,4.5,2,5.2,,Central Arkansas,Henry Minor,2007
lb,"Mayflower, Arkansas",Mayflower,65,212,4.6,0,,,Central Arkansas,Chris McKnight,2007
rb,"Memphis, Tennessee",Whitehaven,65,171,4.5,0,,,Central Arkansas,Curtis Marks,2007
de,"Ellisville, Mississippi",Jones County J.C.,78,220,4.6,2,5.4,,Central Arkansas,Tim Holloway,2007
wr,"Lake Charles, Louisiana",Lagrange,78,190,,0,,,Central Arkansas,Joseph Harris,2007
ath,"Houston, Texas",North Shore,78,200,4.5,0,,,Central Arkansas,Vance Fizer,2007
k,"Sulphur, Louisiana",St. Louis,78,160,,0,,,Central Arkansas,Ryan Duhon,2007
ol,"Monroe, Louisiana",Neville,78,250,,0,,,Central Arkansas,Matt Dickerson,2007
de,"Opelousas, Louisiana",Opelousas,78,210,4.5,0,,,Northwestern State,Marshall Harris,2007
qb,"Fort Worth, Texas",Boswell,78,185,4.5,0,,,Texas State,Taylor Weidman,2007
db,"Magnolia, Texas",Magnolia,65,185,,0,,,Sam Houston State,Randy Stewart,2007
te,"Texarkana, Texas",Texas,78,224,5.0,0,,,Sam Houston State,Dan Glover,2007
de,"Austin, Texas",Austin,78,217,5.1,0,,,Sam Houston State,Eddie Decambre,2007
wr,"Cuero, Texas",Cuero,78,170,,0,,,Texas State,Corey Scott,2007
qb,"Garland, Texas",Lakeview Centennial,78,180,,0,,,Texas State,Darren Dillard,2007
lb,"Mansfield, Texas",Mansfield Summit,78,216,4.9,2,5.2,,Texas State,Anthony Bell,2007
wr,"Birdville, Texas",Birdville,78,186,4.6,2,5.2,,Texas State,Jason Martinson,2007
lb,"East Bernard, Texas",East Bernard,78,195,4.6,2,5.2,,Texas State,Derrick Wilson,2007
db,"Destrehan, Louisiana",Destrehan,65,167,4.5,2,5.3,,Louisiana Tech,Joshua Victorian,2007
rb,"Charlotte, North Carolina",Providence,78,215,4.5,0,,,Appalachian State,Corey Darrington,2007
dt,"Garden City, Kansas",Garden City C.C.,78,292,4.9,4,5.8,,Nebraska,Kevin Dixon,2007
lb,"Waco, Texas",Waco,78,200,4.5,2,5.1,,Baylor,Antonio Johnson,2007
te,"Oradell, New Jersey",Bergen Catholic,78,245,,0,,,Cornell,Jadd Schmeltzer,2007
de,"Linden, New Jersey",Linden,78,255,,2,5.3,,Temple,Muhammad Wilkerson,2007
wr,"New Berlin, New York",Milford Academy,65,185,4.4,4,5.8,,Pittsburgh,Aundre Wright,2007
rb,"New Berlin, New York",Milford Academy,65,204,4.4,4,5.9,,Pittsburgh,LeSean McCoy,2007
ol,"Monticello, Mississippi",Lawrence County,78,250,4.8,2,5.1,,Southern Miss,Jake Thames,2007
ol,"Glen Ellyn, Illinois",College of DuPage,78,325,,2,5.4,,Western Carolina,Ryan Cooper,2007
ath,"Gloster, Mississippi",Amite County,78,185,4.4,2,5.3,,Southern Miss,Jeremy Snowden,2007
dt,"Oklahoma City, Oklahoma",Putnam City North,78,300,,2,5.2,,Texas Tech,Bobby Agoucha,2007
de,"Columbiana, Alabama",Shelby County,78,235,,2,5.0,,Southern Miss,Andrew Burns,2007
db,"Pittsburgh, Pennsylvania",Perry,65,185,4.5,2,5.4,,Temple,Jared Williams,2007
ol,"Carrier, Mississippi",Picayune,78,253,5.2,2,5.2,,Southern Miss,James Brady,2007
de,"Attalla, Alabama",Etowah,78,222,4.7,2,5.1,,Southern Miss,Jamison Wadley,2007
ol,"Poplarville, Mississippi",Pearl River C.C.,78,325,5.3,3,5.7,,Southern Miss,Julius Gray,2007
rb,"Muskegon, Michigan","",65,225,4.7,3,5.5,,Michigan State,Ashton Leggett,2007
lb,"Marshall, Michigan","",78,212,4.7,2,5.2,,Michigan State,Kevin Pickelman,2007
lb,"Duncan, South Carolina",Byrnes,78,233,4.6,3,5.5,,Clemson,Chad Diehl,2007
db,"Gulfport, Mississippi",Harrison Central,65,187,4.8,2,5.3,,Hawaii,Le'Marcus Gibson,2007
dt,"Salisbury, North Carolina",Salisbury,78,285,,0,,,Appalachian State,Gordy Witte,2007
ol,"Charlotte, North Carolina",Providence,78,280,,0,,,Appalachian State,Matt Ruff,2007
db,"Orange, Ohio",Harmony Community School,78,187,,2,5.0,,Bowling Green,Anthony Smith,2007
rb,"Dayton, Ohio",Harmony Community School,65,190,,2,5.0,,Ohio,Vince Davidson,2007
ol,"Fork Union, Virginia",Fork Union Military Academy,78,320,,2,5.0,,New Mexico State,Chuck Taylor,2007
wr,"Norfolk, Virginia",Maury,65,173,4.4,2,5.3,,Hampton,Dyrri McCain,2007
db,"Norfolk, Virginia",Maury,65,172,4.5,2,5.4,,Hampton,James Butts,2007
lb,"New Berlin, New York",Milford Academy,78,230,4.7,4,5.9,,Syracuse,Jermaine Pierce,2007
wr,"Jefferson Hills, Pennsylvania",Thomas Jefferson,78,196,4.6,3,5.5,,Pittsburgh,Dom DeCicco,2007
rb,"Chatham, Virginia",Hargrave Military Academy,78,210,4.5,5,,,South Florida,Mike Ford,2007
db,"Ramsey, New Jersey",Don Bosco Prep,65,190,4.4,0,,,Temple,Marquise Liverpool,2007
qb,"Lakeland, Florida",Kathleen,78,185,,2,5.4,,Boston College,Dominique Davis,2007
wr,"Edison, New Jersey",Edison,78,205,4.4,3,5.5,,Temple,Michael Campbell,2007
lb,"Victorville, California",Victor Valley C.C.,78,256,,2,4.9,,Arkansas State,Charlton Hankston,2007
te,"Evansville, Indiana",Central,78,235,4.9,3,5.5,,Indiana,Max Dedmond,2007
db,"Philadelphia, Pennsylvania",Northeast Catholic,65,161,4.5,3,5.5,,Temple,Daryl Robinson,2007
dt,"Fort Monmouth, New Jersey",USMA Prep,78,338,,2,,,Army,Rey Quintanilla,2007
lb,"Fort Monmouth, New Jersey",USMA Prep,78,215,,2,4.9,,Army,Tyler Hufstetler,2007
dt,"Newport, Rhode Island",Naval Academy Prep School,78,292,,2,5.0,,Southern Methodist,Ryan Leonard,2007
te,"Lockport, Illinois",Lockport,78,250,,2,5.0,,Eastern Illinois,Tim Gritzman,2007
db,"Cincinnati, Ohio",Harmony Prep,78,190,4.5,2,4.9,,Western Michigan,Keith Dixson,2007
wr,"Newport Coast, California",Edison,65,197,4.6,2,5.3,,Boise State,Hunter White,2007
rb,"Hyattsville, New Jersey",USMA Prep,65,190,,2,5.1,,Army,Pat Mealy,2007
ol,"Cedar Hill, Texas",Cedar Hill,78,298,,2,5.0,,New Mexico,Willie Watkins,2007
db,"Mesquite, Texas",Horn,65,180,,2,5.1,,Connecticut,Harris Agbor,2007
ol,"Athens, Texas",Trinity Valley C.C.,78,295,,0,,,Tulsa,Shawn Santos,2007
te,"Tyler, Texas",Tyler J.C.,78,250,,2,5.4,,Idaho,Jim Reuber,2007
de,"Ellisville, Mississippi",Jones County J.C.,78,270,,2,5.0,,Troy,Rashad Roussell,2007
te,"Fork Union, Virginia",Fork Union Military Academy,78,230,,2,5.0,,Tulane,Tyler Helm,2007
db,"Summit, Mississippi",Southwest Mississippi C.C.,78,190,,0,,,Southeastern Louisiana,Trey Douglas,2007
lb,"Kilgore, Texas",Kilgore J.C.,78,205,,2,5.0,,Ohio,Errik Ejike,2007
de,"Chatham, Virginia",Hargrave Military Academy,78,210,4.6,2,5.4,,New Mexico State,Russell Wantowski,2007
dt,"Laie, Hawaii",Kahuku,78,310,,2,5.0,,New Mexico State,Raymond Manumaleuna,2007
ath,"Hattiesburg, Mississippi",Oak Grove,65,192,4.4,3,5.5,,Florida State,Taiwan Easterling,2007
dt,"Atlanta, Kansas",Butler County C.C.,78,265,,2,5.0,,UAB,Antonio Forbes,2007
db,"Fort Scott, Kansas",Fort Scott C.C.,78,195,,2,4.9,,Louisiana-Lafayette,Scooter Rogers,2007
lb,"Tallahassee, New Jersey",USMA Prep,78,200,,2,5.0,,Army,Rod Murray,2007
lb,"Thatcher, Arizona",Eastern Arizona J.C.,78,215,,2,5.4,,Oregon State,Danzel Issac,2007
qb,"Plant City, New Jersey",USMA Prep,78,207,,2,5.0,,Army,Chip Bowden,2007
wr,"Ft. Monmouth, New Jersey",USMA Prep,65,,,2,4.9,,Army,Mark Allen,2007
ath,"Mason City, Iowa",NIACC,78,205,,0,,,Northern Iowa,Ben Alford,2007
db,"Washington, Georgia",Washington Wilkes,65,175,4.6,2,5.2,,Connecticut,Gary Wilburn,2007
ol,"Portland, Oregon",Jesuit,78,303,,0,,,Portland State,Adam Kleffner,2007
de,"Senotobia, Mississippi",Northwest Mississippi C.C.,78,255,,2,5.0,,Houston,Tramaine Williams,2007
qb,"Booneville, Mississippi",Northeast Mississippi C.C.,78,230,,2,5.0,,Louisiana-Monroe,Brice Beck,2007
ol,"St. Laurent, Quebec",Vanier College,78,280,,2,5.4,,Connecticut,Muhammad Petrus,2007
db,"Kingsport, Tennessee",Dobyns-Bennett,78,175,4.5,2,5.1,,Clemson,Coty Sensabaugh,2007
de,"Mountain Brook, Alabama",Mountain Brook,78,224,4.7,2,5.4,,Clemson,Drew Traylor,2007
wr,"Columbia, South Carolina",Ridge View,78,200,4.6,0,,,Appalachian State,Brian Quick,2007
dt,"Parkland, Florida",Douglas,78,265,,2,5.2,,Connecticut,Twyon Martin,2007
lb,"Sparta, New Jersey",Pope John XXIII,78,215,4.9,0,,,Marist,John Van Aman,2007
ol,"Tamaqua, Pennsylvania",Marian Catholic,78,307,,2,5.0,,Connecticut,Mike Ryan,2007
db,"Miami, Florida","",65,168,4.4,0,,,Southern Miss,Ridge Jones,2007
lb,"Columbia, South Carolina",Spring Valley,78,210,4.6,2,5.3,,Southern Miss,Tim Green,2007
dt,"Wayne, New Jersey",Wayne Hills,78,263,4.7,2,5.0,,Connecticut,Scott Schultz,2007
ol,"Weed, California",College of the Siskiyous,78,290,5.1,0,,,New Mexico,Ivan Hernandez,2007
de,"Bloomfield, Connecticut",Bloomfield,78,220,4.7,2,5.0,,Connecticut,Marcus Campbell,2007
lb,"Nashua, New Hampshire",Nashua South,78,220,4.6,2,5.1,,Connecticut,Kendall Reyes,2007
qb,"Washington, Pennsylvania",Trinity,78,214,4.9,2,5.2,,Connecticut,Cody Endres,2007
ol,"Pensacola, Florida",West Florida Tech,78,290,5.0,2,5.4,,Mississippi State,Dakota Merritt,2007
lb,"Springdale, Arkansas",Springdale,78,215,4.6,2,5.3,,Mississippi State,Jamie Jones,2007
